Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
2021-04-19;30.060,00;30.100,00;30.330,00;29.700,00;70,62K;-0,92%
2021-04-16;30.340,00;30.020,00;30.650,00;30.020,00;175,61K;-1,65%
2021-04-15;30.850,00;29.450,00;30.850,00;29.450,00;292,40K;3,25%
2021-04-14;29.880,00;29.600,00;29.900,00;29.470,00;288,57K;1,74%
2021-04-13;29.370,00;29.930,00;29.930,00;29.200,00;128,58K;-1,87%
2021-04-12;29.930,00;30.460,00;30.460,00;29.670,00;76,76K;-2,51%
2021-04-09;30.700,00;30.300,00;30.700,00;30.240,00;474,15K;1,32%
2021-04-08;30.300,00;29.700,00;30.320,00;29.640,00;419,82K;1,00%
2021-04-07;30.000,00;29.430,00;30.000,00;29.400,00;234,48K;1,94%
2021-04-06;29.430,00;29.360,00;29.600,00;29.110,00;265,18K;0,24%
2021-04-05;29.360,00;29.210,00;29.370,00;28.920,00;58,31K;2,12%
2021-03-31;28.750,00;29.030,00;29.150,00;28.500,00;330,76K;-0,96%
2021-03-30;29.030,00;29.100,00;29.470,00;28.850,00;321,80K;-0,58%
2021-03-29;29.200,00;29.500,00;29.500,00;29.100,00;228,59K;-1,02%
2021-03-26;29.500,00;30.400,00;30.400,00;29.480,00;240,70K;-2,64%
2021-03-25;30.300,00;30.000,00;30.300,00;29.500,00;256,05K;1,00%
2021-03-24;30.000,00;29.900,00;30.200,00;29.900,00;206,32K;0,64%
2021-03-23;29.810,00;29.200,00;29.840,00;29.200,00;589,98K;2,09%
2021-03-19;29.200,00;29.800,00;30.050,00;29.200,00;960,69K;-2,01%
2021-03-18;29.800,00;29.710,00;30.090,00;29.500,00;71,28K;0,34%
2021-03-17;29.700,00;30.760,00;30.760,00;29.700,00;565,80K;-1,13%
2021-03-16;30.040,00;30.450,00;30.500,00;30.040,00;89,92K;-1,18%
2021-03-15;30.400,00;30.300,00;30.810,00;30.190,00;141,43K;-0,39%
2021-03-12;30.520,00;30.400,00;30.520,00;30.100,00;46,71K;1,19%
2021-03-11;30.160,00;30.420,00;30.500,00;30.110,00;91,95K;0,07%
2021-03-10;30.140,00;30.170,00;30.300,00;30.000,00;169,98K;-0,10%
2021-03-09;30.170,00;29.830,00;30.170,00;29.490,00;120,28K;1,41%
2021-03-08;29.750,00;30.010,00;30.010,00;29.620,00;57,93K;-0,83%
2021-03-05;30.000,00;30.400,00;30.680,00;30.000,00;124,80K;-1,25%
2021-03-04;30.380,00;30.250,00;30.500,00;30.150,00;74,13K;0,26%
2021-03-03;30.300,00;30.460,00;30.550,00;30.300,00;171,51K;-0,49%
2021-03-02;30.450,00;30.710,00;30.710,00;30.420,00;39,83K;-0,85%
2021-03-01;30.710,00;31.250,00;31.300,00;30.500,00;200,82K;-2,20%
2021-02-26;31.400,00;29.980,00;31.400,00;29.490,00;459,81K;4,67%
2021-02-25;30.000,00;30.800,00;31.300,00;30.000,00;534,67K;-5,66%
2021-02-24;31.800,00;31.000,00;31.800,00;30.910,00;377,71K;2,42%
2021-02-23;31.050,00;31.300,00;31.300,00;30.900,00;294,64K;0,16%
2021-02-22;31.000,00;30.800,00;31.500,00;30.720,00;86,83K;-0,32%
2021-02-19;31.100,00;31.100,00;31.100,00;30.700,00;62,72K;0,68%
2021-02-18;30.890,00;31.190,00;31.190,00;30.650,00;130,44K;-0,99%
2021-02-17;31.200,00;31.390,00;31.390,00;30.640,00;90,91K;0,97%
2021-02-16;30.900,00;31.190,00;31.740,00;30.900,00;224,67K;0,00%
2021-02-15;30.900,00;31.090,00;31.170,00;30.900,00;42,82K;0,16%
2021-02-12;30.850,00;31.290,00;31.300,00;30.700,00;244,73K;-0,68%
2021-02-11;31.060,00;31.400,00;31.500,00;31.000,00;56,63K;-1,43%
2021-02-10;31.510,00;31.800,00;31.900,00;31.450,00;224,97K;-0,57%
2021-02-09;31.690,00;31.650,00;31.840,00;31.600,00;646,21K;0,13%
2021-02-08;31.650,00;31.400,00;32.000,00;31.400,00;204,27K;0,48%
2021-02-05;31.500,00;31.720,00;31.740,00;31.500,00;46,42K;1,61%
2021-02-04;31.000,00;31.000,00;31.120,00;30.600,00;333,63K;0,00%
2021-02-03;31.000,00;31.000,00;31.800,00;31.000,00;440,58K;-1,93%
2021-02-02;31.610,00;31.600,00;31.810,00;31.600,00;508,56K;1,28%
2021-02-01;31.210,00;31.600,00;31.600,00;31.000,00;554,09K;1,99%
2021-01-29;30.600,00;29.900,00;31.300,00;29.900,00;1,59M;2,34%
2021-01-28;29.900,00;30.050,00;30.440,00;29.900,00;338,75K;-0,33%
2021-01-27;30.000,00;30.650,00;30.650,00;30.000,00;455,43K;-2,60%
2021-01-26;30.800,00;30.800,00;31.220,00;30.320,00;194,15K;1,05%
2021-01-25;30.480,00;31.150,00;31.460,00;30.350,00;409,31K;-2,18%
2021-01-22;31.160,00;31.970,00;31.980,00;31.110,00;466,36K;-3,08%
2021-01-21;32.150,00;33.100,00;33.100,00;31.610,00;179,68K;-0,80%
2021-01-20;32.410,00;32.900,00;33.240,00;32.270,00;213,03K;-1,37%
2021-01-19;32.860,00;33.460,00;33.670,00;32.800,00;190,65K;-1,76%
2021-01-18;33.450,00;33.140,00;33.450,00;33.000,00;73,21K;1,06%
2021-01-15;33.100,00;34.200,00;34.200,00;33.100,00;112,70K;-3,72%
2021-01-14;34.380,00;34.580,00;34.780,00;34.200,00;58,71K;-0,58%
2021-01-13;34.580,00;34.400,00;34.900,00;34.220,00;510,98K;-1,20%
2021-01-12;35.000,00;34.880,00;35.080,00;34.420,00;369,94K;-0,28%
2021-01-08;35.100,00;34.010,00;35.100,00;34.010,00;218,05K;2,30%
2021-01-07;34.310,00;34.700,00;34.780,00;34.310,00;102,60K;0,62%
2021-01-06;34.100,00;34.520,00;34.990,00;34.000,00;280,54K;-4,40%
2021-01-05;35.670,00;33.800,00;35.670,00;33.500,00;180,07K;6,48%
2021-01-04;33.500,00;34.580,00;34.580,00;33.500,00;60,03K;-4,23%
2020-12-30;34.980,00;34.540,00;35.300,00;34.540,00;90,72K;0,29%
2020-12-29;34.880,00;34.400,00;34.920,00;34.400,00;41,90K;1,10%
2020-12-28;34.500,00;34.650,00;35.000,00;34.310,00;31,87K;-0,43%
2020-12-24;34.650,00;34.200,00;34.650,00;34.090,00;8,29K;1,79%
2020-12-23;34.040,00;34.110,00;34.500,00;34.040,00;189,48K;-0,96%
2020-12-22;34.370,00;33.080,00;34.400,00;33.030,00;104,38K;3,96%
2020-12-21;33.060,00;34.000,00;34.190,00;32.700,00;344,43K;-5,27%
2020-12-18;34.900,00;35.400,00;35.800,00;34.900,00;988,58K;-0,85%
2020-12-17;35.200,00;34.000,00;35.200,00;33.930,00;267,94K;3,50%
2020-12-16;34.010,00;33.730,00;34.290,00;33.160,00;168,00K;0,83%
2020-12-15;33.730,00;32.700,00;33.790,00;32.700,00;361,29K;3,15%
2020-12-14;32.700,00;32.150,00;32.980,00;31.750,00;327,91K;2,19%
2020-12-11;32.000,00;31.750,00;32.200,00;31.000,00;353,94K;0,88%
2020-12-10;31.720,00;32.400,00;33.450,00;31.620,00;240,22K;-1,80%
2020-12-09;32.300,00;31.450,00;32.300,00;31.300,00;281,02K;5,21%
2020-12-07;30.700,00;30.600,00;31.260,00;30.230,00;157,30K;0,33%
2020-12-04;30.600,00;29.380,00;30.900,00;29.380,00;178,00K;4,08%
2020-12-03;29.400,00;28.790,00;29.400,00;28.680,00;165,59K;2,08%
2020-12-02;28.800,00;28.110,00;28.800,00;28.110,00;211,96K;2,13%
2020-12-01;28.200,00;28.000,00;28.340,00;28.000,00;102,02K;1,88%
2020-11-30;27.680,00;27.560,00;27.900,00;27.410,00;1,16M;0,65%
2020-11-27;27.500,00;27.600,00;27.790,00;27.400,00;208,29K;-0,33%
2020-11-26;27.590,00;27.420,00;27.740,00;27.400,00;111,35K;-0,40%
2020-11-25;27.700,00;28.500,00;28.500,00;27.700,00;338,17K;-2,12%
2020-11-24;28.300,00;28.200,00;28.470,00;28.200,00;241,95K;0,35%
2020-11-23;28.200,00;27.700,00;28.200,00;27.500,00;459,51K;1,88%
2020-11-20;27.680,00;26.760,00;27.680,00;26.760,00;360,22K;2,14%
2020-11-19;27.100,00;26.980,00;27.280,00;26.720,00;122,87K;0,37%
2020-11-18;27.000,00;26.900,00;27.360,00;26.690,00;663,35K;0,93%
2020-11-17;26.750,00;26.700,00;27.300,00;26.550,00;274,78K;1,60%
2020-11-13;26.330,00;26.000,00;26.500,00;26.000,00;126,63K;1,50%
2020-11-12;25.940,00;26.300,00;26.500,00;25.940,00;265,40K;-3,14%
2020-11-11;26.780,00;26.640,00;26.780,00;26.450,00;77,87K;1,06%
2020-11-10;26.500,00;26.000,00;26.700,00;26.000,00;114,15K;-1,05%
2020-11-09;26.780,00;25.570,00;26.780,00;25.570,00;395,67K;5,02%
2020-11-06;25.500,00;25.110,00;25.500,00;24.900,00;193,21K;1,27%
2020-11-05;25.180,00;25.180,00;25.300,00;25.130,00;87,54K;0,76%
2020-11-04;24.990,00;25.000,00;25.140,00;24.900,00;71,36K;0,77%
2020-11-03;24.800,00;24.950,00;25.060,00;24.750,00;48,10K;1,22%
2020-10-30;24.500,00;24.600,00;24.600,00;23.900,00;462,13K;2,17%
2020-10-29;23.980,00;24.100,00;24.100,00;23.320,00;191,18K;-0,21%
2020-10-28;24.030,00;25.100,00;25.120,00;24.030,00;362,58K;-6,46%
2020-10-27;25.690,00;25.510,00;25.690,00;25.240,00;268,56K;-0,81%
2020-10-26;25.900,00;24.800,00;25.900,00;24.740,00;215,98K;3,64%
2020-10-23;24.990,00;24.950,00;25.150,00;24.900,00;78,07K;-0,40%
2020-10-22;25.090,00;25.660,00;25.660,00;24.900,00;275,86K;-2,22%
2020-10-21;25.660,00;25.500,00;25.790,00;25.500,00;57,79K;-0,54%
2020-10-20;25.800,00;25.300,00;25.800,00;25.300,00;179,65K;2,50%
2020-10-19;25.170,00;24.320,00;25.170,00;24.320,00;181,60K;3,45%
2020-10-16;24.330,00;24.360,00;24.470,00;24.160,00;530,34K;0,12%
2020-10-15;24.300,00;24.400,00;24.500,00;24.300,00;217,17K;-2,72%
2020-10-14;24.980,00;24.410,00;24.980,00;24.050,00;281,83K;1,54%
2020-10-13;24.600,00;24.900,00;24.980,00;24.350,00;140,36K;-5,31%
2020-10-09;25.980,00;25.460,00;25.980,00;25.140,00;55,31K;2,04%
2020-10-08;25.460,00;25.070,00;25.460,00;24.800,00;76,20K;3,24%
2020-10-07;24.660,00;24.810,00;24.810,00;24.560,00;66,54K;-1,83%
2020-10-06;25.120,00;24.300,00;25.160,00;24.300,00;443,82K;3,93%
2020-10-05;24.170,00;24.760,00;24.780,00;24.130,00;163,90K;-1,35%
2020-10-02;24.500,00;24.000,00;24.560,00;24.000,00;41,14K;1,41%
2020-10-01;24.160,00;24.700,00;24.700,00;24.000,00;233,30K;-0,49%
2020-09-30;24.280,00;24.800,00;24.800,00;23.960,00;194,71K;-0,74%
2020-09-29;24.460,00;24.900,00;25.000,00;24.400,00;456,15K;-1,77%
2020-09-28;24.900,00;25.040,00;25.200,00;24.820,00;82,84K;-1,19%
2020-09-25;25.200,00;24.980,00;25.200,00;24.960,00;54,20K;0,88%
2020-09-24;24.980,00;24.780,00;25.240,00;24.780,00;165,14K;-0,08%
2020-09-23;25.000,00;25.220,00;25.240,00;24.700,00;72,34K;0,81%
2020-09-22;24.800,00;25.360,00;25.360,00;24.800,00;238,44K;-2,13%
2020-09-21;25.340,00;25.500,00;25.500,00;25.100,00;142,79K;-3,28%
2020-09-18;26.200,00;25.320,00;26.200,00;25.300,00;539,26K;1,95%
2020-09-17;25.700,00;25.300,00;25.700,00;25.000,00;156,27K;1,34%
2020-09-16;25.360,00;25.360,00;25.900,00;25.300,00;160,90K;0,08%
2020-09-15;25.340,00;25.620,00;25.700,00;25.340,00;205,32K;-1,02%
2020-09-14;25.600,00;26.180,00;26.580,00;25.600,00;148,16K;-2,14%
2020-09-11;26.160,00;27.160,00;27.160,00;25.900,00;153,10K;-1,36%
2020-09-10;26.520,00;27.120,00;27.180,00;26.320,00;159,67K;-2,28%
2020-09-09;27.140,00;27.280,00;27.440,00;27.120,00;172,02K;0,37%
2020-09-08;27.040,00;27.000,00;27.380,00;27.000,00;29,78K;-1,53%
2020-09-07;27.460,00;27.360,00;27.460,00;27.360,00;73,92K;0,73%
2020-09-04;27.260,00;27.500,00;27.680,00;27.100,00;88,65K;-0,15%
2020-09-03;27.300,00;27.240,00;27.540,00;26.980,00;125,19K;-1,44%
2020-09-02;27.700,00;27.500,00;28.000,00;27.500,00;268,55K;1,09%
2020-09-01;27.400,00;26.000,00;27.400,00;26.000,00;1,07M;5,38%
2020-08-31;26.000,00;26.760,00;26.760,00;26.000,00;154,10K;-2,62%
2020-08-28;26.700,00;26.920,00;27.120,00;26.700,00;100,01K;-0,07%
2020-08-27;26.720,00;27.180,00;27.180,00;26.680,00;103,46K;-1,04%
2020-08-26;27.000,00;26.800,00;27.340,00;26.640,00;227,35K;0,75%
2020-08-25;26.800,00;26.360,00;26.980,00;26.300,00;190,27K;2,29%
2020-08-24;26.200,00;25.940,00;26.400,00;25.700,00;128,59K;2,26%
2020-08-21;25.620,00;25.660,00;25.660,00;25.420,00;83,78K;0,39%
2020-08-20;25.520,00;25.000,00;25.520,00;24.900,00;147,82K;1,67%
2020-08-19;25.100,00;25.180,00;25.800,00;25.100,00;266,51K;-1,65%
2020-08-18;25.520,00;24.780,00;25.520,00;24.780,00;219,05K;1,51%
2020-08-14;25.140,00;25.040,00;25.200,00;24.900,00;59,14K;-1,41%
2020-08-13;25.500,00;24.800,00;25.500,00;24.800,00;93,65K;2,08%
2020-08-12;24.980,00;24.800,00;25.000,00;24.600,00;43,26K;0,81%
2020-08-11;24.780,00;25.500,00;26.060,00;24.780,00;130,62K;-2,44%
2020-08-10;25.400,00;24.600,00;25.400,00;24.500,00;342,21K;1,60%
2020-08-06;25.000,00;25.200,00;25.200,00;24.520,00;292,21K;-1,34%
2020-08-05;25.340,00;25.480,00;25.480,00;25.000,00;134,83K;1,36%
2020-08-04;25.000,00;25.500,00;25.600,00;25.000,00;303,04K;-2,42%
2020-08-03;25.620,00;26.800,00;26.800,00;25.620,00;815,59K;-4,40%
2020-07-31;26.800,00;26.420,00;26.800,00;25.800,00;3,07M;1,52%
2020-07-30;26.400,00;25.500,00;26.460,00;25.500,00;296,99K;-0,38%
2020-07-29;26.500,00;26.360,00;26.580,00;26.000,00;280,60K;0,61%
2020-07-28;26.340,00;26.600,00;26.700,00;26.200,00;352,91K;-1,35%
2020-07-27;26.700,00;25.680,00;26.700,00;25.680,00;345,47K;4,79%
2020-07-24;25.480,00;25.300,00;25.600,00;25.200,00;129,70K;0,00%
2020-07-23;25.480,00;24.900,00;25.660,00;24.900,00;212,20K;2,33%
2020-07-22;24.900,00;24.700,00;25.180,00;24.680,00;202,37K;1,38%
2020-07-21;24.560,00;23.900,00;24.800,00;23.900,00;864,61K;0,49%
2020-07-17;24.440,00;24.060,00;24.440,00;24.000,00;115,12K;0,49%
2020-07-16;24.320,00;23.860,00;24.500,00;23.800,00;96,72K;1,93%
2020-07-15;23.860,00;24.680,00;24.680,00;23.860,00;129,69K;-1,08%
2020-07-14;24.120,00;24.560,00;24.560,00;23.900,00;358,26K;-2,27%
2020-07-13;24.680,00;25.300,00;25.480,00;24.680,00;157,18K;-1,20%
2020-07-10;24.980,00;24.800,00;25.080,00;24.800,00;151,79K;0,73%
2020-07-09;24.800,00;25.160,00;25.160,00;24.600,00;113,86K;-2,75%
2020-07-08;25.500,00;24.520,00;25.500,00;24.380,00;165,98K;5,72%
2020-07-07;24.120,00;24.300,00;24.700,00;24.100,00;229,79K;-1,31%
2020-07-06;24.440,00;25.480,00;25.480,00;24.440,00;59,51K;-2,08%
2020-07-03;24.960,00;24.940,00;24.960,00;24.900,00;13,40K;1,13%
2020-07-02;24.680,00;24.600,00;24.680,00;24.020,00;287,72K;2,83%
2020-07-01;24.000,00;24.060,00;24.740,00;23.600,00;67,47K;0,00%
2020-06-30;24.000,00;24.700,00;24.700,00;23.800,00;119,48K;0,76%
2020-06-26;23.820,00;24.940,00;24.980,00;23.820,00;243,46K;-3,72%
2020-06-25;24.740,00;25.000,00;25.000,00;24.500,00;170,83K;-1,04%
2020-06-24;25.000,00;25.500,00;25.500,00;24.500,00;145,97K;-1,65%
2020-06-23;25.420,00;26.900,00;26.900,00;25.180,00;527,67K;-7,16%
2020-06-19;27.380,00;25.600,00;27.380,00;25.500,00;793,17K;6,95%
2020-06-18;25.600,00;25.200,00;25.680,00;25.140,00;18,02K;0,95%
2020-06-17;25.360,00;25.700,00;25.880,00;25.140,00;265,57K;-0,55%
2020-06-16;25.500,00;27.500,00;27.500,00;24.100,00;339,04K;-0,78%
2020-06-12;25.700,00;25.260,00;26.600,00;25.220,00;124,05K;1,90%
2020-06-11;25.220,00;26.140,00;26.340,00;25.000,00;165,33K;-4,11%
2020-06-10;26.300,00;29.200,00;29.200,00;26.300,00;685,69K;-9,31%
2020-06-09;29.000,00;29.460,00;29.460,00;28.120,00;231,74K;-2,03%
2020-06-08;29.600,00;28.800,00;29.600,00;28.600,00;318,69K;3,50%
2020-06-05;28.600,00;27.800,00;28.940,00;26.840,00;260,73K;4,69%
2020-06-04;27.320,00;26.520,00;27.320,00;26.460,00;424,14K;1,19%
2020-06-03;27.000,00;25.000,00;27.000,00;25.000,00;356,90K;8,00%
2020-06-02;25.000,00;25.100,00;25.460,00;25.000,00;221,34K;-0,08%
2020-06-01;25.020,00;24.700,00;25.500,00;24.260,00;212,88K;0,08%
2020-05-29;25.000,00;23.600,00;25.000,00;23.180,00;2,02M;5,49%
2020-05-28;23.700,00;23.880,00;23.900,00;23.600,00;222,70K;-1,17%
2020-05-27;23.980,00;22.660,00;23.980,00;22.500,00;726,66K;7,53%
2020-05-26;22.300,00;21.500,00;22.680,00;21.500,00;286,48K;5,09%
2020-05-22;21.220,00;21.520,00;21.580,00;21.200,00;143,13K;-2,21%
2020-05-21;21.700,00;21.780,00;21.860,00;21.480,00;113,82K;0,84%
2020-05-20;21.520,00;21.620,00;21.680,00;21.140,00;197,75K;-0,46%
2020-05-19;21.620,00;22.300,00;22.300,00;21.500,00;233,59K;-5,18%
2020-05-18;22.800,00;22.460,00;22.800,00;21.600,00;384,02K;5,95%
2020-05-15;21.520,00;21.300,00;21.780,00;21.300,00;246,86K;0,19%
2020-05-14;21.480,00;21.500,00;21.760,00;21.000,00;254,12K;-3,50%
2020-05-13;22.260,00;23.180,00;23.180,00;21.700,00;482,26K;-5,28%
2020-05-12;23.500,00;23.600,00;23.860,00;23.000,00;386,85K;-0,42%
2020-05-11;23.600,00;23.500,00;23.700,00;23.120,00;190,79K;-1,67%
2020-05-08;24.000,00;24.240,00;24.360,00;23.540,00;179,81K;-0,99%
2020-05-07;24.240,00;24.200,00;24.240,00;23.200,00;198,74K;5,39%
2020-05-06;23.000,00;23.720,00;23.720,00;23.000,00;134,03K;-3,04%
2020-05-05;23.720,00;24.200,00;24.600,00;23.600,00;186,86K;-1,74%
2020-05-04;24.140,00;25.000,00;25.300,00;24.140,00;210,09K;-4,66%
2020-04-30;25.320,00;24.800,00;25.800,00;24.800,00;401,60K;1,20%
2020-04-29;25.020,00;25.600,00;26.320,00;24.900,00;381,55K;-1,88%
2020-04-28;25.500,00;24.800,00;25.540,00;24.560,00;395,49K;4,08%
2020-04-27;24.500,00;23.900,00;24.800,00;23.100,00;253,68K;6,34%
2020-04-24;23.040,00;24.500,00;24.500,00;23.040,00;205,10K;-5,96%
2020-04-23;24.500,00;25.700,00;25.700,00;24.040,00;179,47K;-1,13%
2020-04-22;24.780,00;25.000,00;25.000,00;23.940,00;324,50K;-0,08%
2020-04-21;24.800,00;26.000,00;26.000,00;24.300,00;428,65K;-5,34%
2020-04-20;26.200,00;26.100,00;26.800,00;26.000,00;111,32K;-1,13%
2020-04-17;26.500,00;27.140,00;27.140,00;26.500,00;142,46K;-1,41%
2020-04-16;26.880,00;26.040,00;26.880,00;25.800,00;224,72K;0,30%
2020-04-15;26.800,00;26.700,00;27.420,00;25.540,00;205,20K;0,30%
2020-04-14;26.720,00;26.960,00;28.680,00;26.720,00;183,49K;-0,89%
2020-04-13;26.960,00;26.200,00;26.960,00;25.500,00;104,94K;3,30%
2020-04-08;26.100,00;25.800,00;26.500,00;25.360,00;239,19K;0,38%
2020-04-07;26.000,00;26.000,00;27.020,00;25.760,00;421,29K;2,36%
2020-04-06;25.400,00;24.400,00;25.900,00;24.020,00;305,28K;6,72%
2020-04-03;23.800,00;23.940,00;23.940,00;23.460,00;446,59K;-4,42%
2020-04-02;24.900,00;23.500,00;24.900,00;23.080,00;192,25K;3,75%
2020-04-01;24.000,00;24.120,00;24.120,00;23.220,00;291,11K;-0,41%
2020-03-31;24.100,00;24.300,00;25.080,00;24.100,00;439,91K;-3,75%
2020-03-30;25.040,00;25.020,00;26.720,00;24.700,00;241,93K;-2,57%
2020-03-27;25.700,00;25.620,00;27.000,00;23.000,00;615,58K;-0,39%
2020-03-26;25.800,00;22.200,00;26.100,00;22.200,00;364,50K;17,27%
2020-03-25;22.000,00;18.900,00;22.400,00;18.900,00;155,06K;24,29%
2020-03-24;17.700,00;18.500,00;19.700,00;17.700,00;613,83K;-5,35%
2020-03-20;18.700,00;21.700,00;22.000,00;18.700,00;644,19K;-8,33%
2020-03-19;20.400,00;20.000,00;21.200,00;19.980,00;115,07K;2,00%
2020-03-18;20.000,00;22.880,00;22.880,00;18.680,00;194,29K;-12,59%
2020-03-17;22.880,00;23.500,00;25.000,00;22.880,00;466,41K;-2,64%
2020-03-16;23.500,00;27.500,00;27.500,00;23.100,00;195,59K;-17,83%
2020-03-12;28.600,00;28.300,00;28.600,00;27.000,00;129,14K;-4,35%
2020-03-11;29.900,00;31.600,00;31.700,00;29.900,00;212,31K;-5,74%
2020-03-10;31.720,00;31.440,00;32.900,00;31.260,00;472,57K;0,95%
2020-03-09;31.420,00;33.600,00;33.860,00;31.420,00;301,24K;-14,39%
2020-03-06;36.700,00;37.000,00;37.620,00;36.700,00;104,82K;-2,24%
2020-03-05;37.540,00;37.500,00;38.000,00;37.500,00;102,51K;0,11%
2020-03-04;37.500,00;37.980,00;38.220,00;37.260,00;410,36K;2,07%
2020-03-03;36.740,00;38.420,00;40.380,00;36.740,00;455,30K;-3,62%
2020-03-02;38.120,00;39.680,00;40.120,00;38.120,00;162,42K;-2,26%
2020-02-28;39.000,00;39.740,00;39.900,00;38.700,00;336,34K;-1,27%
2020-02-27;39.500,00;39.680,00;41.200,00;39.200,00;165,69K;-0,45%
2020-02-26;39.680,00;40.340,00;41.200,00;39.680,00;167,00K;-1,64%
2020-02-25;40.340,00;40.080,00;41.640,00;40.080,00;322,77K;0,65%
2020-02-24;40.080,00;40.360,00;40.380,00;39.740,00;86,08K;-1,09%
2020-02-21;40.520,00;43.600,00;43.600,00;40.320,00;246,16K;-7,28%
2020-02-20;43.700,00;44.700,00;44.700,00;43.700,00;58,15K;-1,09%
2020-02-19;44.180,00;44.240,00;44.440,00;43.900,00;229,23K;0,64%
2020-02-18;43.900,00;44.400,00;44.460,00;43.900,00;163,57K;-1,26%
2020-02-17;44.460,00;44.540,00;44.680,00;44.440,00;49,52K;-0,54%
2020-02-14;44.700,00;44.480,00;44.700,00;44.380,00;68,77K;0,49%
2020-02-13;44.480,00;43.980,00;44.480,00;43.920,00;32,11K;1,14%
2020-02-12;43.980,00;43.900,00;44.300,00;43.900,00;64,78K;0,05%
2020-02-11;43.960,00;43.700,00;44.840,00;43.700,00;123,38K;-1,17%
2020-02-10;44.480,00;44.480,00;44.520,00;43.960,00;334,41K;0,45%
2020-02-07;44.280,00;44.200,00;44.500,00;44.000,00;89,37K;0,18%
2020-02-06;44.200,00;43.780,00;44.200,00;43.720,00;178,05K;0,96%
2020-02-05;43.780,00;43.500,00;43.900,00;43.480,00;186,12K;1,25%
2020-02-04;43.240,00;42.940,00;43.500,00;42.600,00;160,51K;2,03%
2020-02-03;42.380,00;42.540,00;42.980,00;42.000,00;82,37K;-0,14%
2020-01-31;42.440,00;42.720,00;42.720,00;42.440,00;456,64K;-0,66%
2020-01-30;42.720,00;43.200,00;43.200,00;42.400,00;217,91K;-0,05%
2020-01-29;42.740,00;42.600,00;43.140,00;42.500,00;186,12K;0,33%
2020-01-28;42.600,00;43.240,00;43.240,00;42.600,00;140,88K;-0,28%
2020-01-27;42.720,00;43.680,00;43.680,00;42.720,00;46,25K;-2,69%
2020-01-24;43.900,00;43.700,00;44.000,00;43.700,00;92,78K;0,41%
2020-01-23;43.720,00;43.700,00;44.400,00;43.700,00;35,59K;0,09%
2020-01-22;43.680,00;44.000,00;44.460,00;43.680,00;21,68K;-0,77%
2020-01-21;44.020,00;44.580,00;44.580,00;44.020,00;71,42K;-1,26%
2020-01-20;44.580,00;44.500,00;44.580,00;43.920,00;9,93K;-0,04%
2020-01-17;44.600,00;44.000,00;44.680,00;43.980,00;108,05K;1,64%
2020-01-16;43.880,00;43.220,00;44.000,00;43.080,00;82,25K;2,09%
2020-01-15;42.980,00;42.620,00;42.980,00;42.600,00;169,97K;-0,05%
2020-01-14;43.000,00;42.960,00;43.000,00;42.600,00;83,56K;1,08%
2020-01-13;42.540,00;42.520,00;42.900,00;42.500,00;76,28K;-0,23%
2020-01-10;42.640,00;42.620,00;43.380,00;42.500,00;60,87K;-1,52%
2020-01-09;43.300,00;43.500,00;43.500,00;42.500,00;112,47K;-0,37%
2020-01-08;43.460,00;44.480,00;44.480,00;42.580,00;146,91K;-0,78%
2020-01-07;43.800,00;44.180,00;44.180,00;43.540,00;72,68K;-1,13%
2020-01-03;44.300,00;44.360,00;44.360,00;43.900,00;151,96K;-0,18%
2020-01-02;44.380,00;44.000,00;44.380,00;43.500,00;31,41K;0,86%
2019-12-30;44.000,00;43.800,00;44.000,00;43.520,00;96,16K;0,46%
2019-12-27;43.800,00;43.800,00;44.000,00;43.400,00;82,15K;0,23%
2019-12-26;43.700,00;45.500,00;45.500,00;43.500,00;52,07K;-3,96%
2019-12-24;45.500,00;45.500,00;45.500,00;45.500,00;1,28K;1,47%
2019-12-23;44.840,00;43.700,00;44.840,00;43.700,00;69,13K;2,56%
2019-12-20;43.720,00;44.300,00;44.500,00;43.600,00;639,80K;-1,31%
2019-12-19;44.300,00;43.480,00;44.300,00;42.760,00;108,65K;1,89%
2019-12-18;43.480,00;43.380,00;43.500,00;43.020,00;263,66K;0,42%
2019-12-17;43.300,00;42.960,00;43.300,00;42.500,00;122,67K;0,79%
2019-12-16;42.960,00;42.700,00;42.960,00;42.140,00;106,09K;1,08%
2019-12-13;42.500,00;42.200,00;42.960,00;42.200,00;233,33K;0,71%
2019-12-12;42.200,00;41.700,00;42.200,00;41.600,00;88,24K;1,20%
2019-12-11;41.700,00;41.320,00;41.700,00;41.300,00;23,61K;0,97%
2019-12-10;41.300,00;42.200,00;42.440,00;41.300,00;97,18K;-1,67%
2019-12-09;42.000,00;42.240,00;42.580,00;42.000,00;215,91K;0,00%
2019-12-06;42.000,00;42.200,00;42.280,00;42.000,00;405,05K;0,00%
2019-12-05;42.000,00;42.200,00;42.540,00;41.500,00;144,66K;-0,94%
2019-12-04;42.400,00;41.300,00;42.400,00;41.300,00;92,38K;2,22%
2019-12-03;41.480,00;41.200,00;41.480,00;40.940,00;180,76K;-0,29%
2019-12-02;41.600,00;41.500,00;41.600,00;41.100,00;56,11K;-0,19%
2019-11-29;41.680,00;41.600,00;41.680,00;41.000,00;195,32K;0,19%
2019-11-28;41.600,00;41.120,00;41.640,00;41.100,00;25,41K;1,22%
